playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
frymatr01,2001,1,CLE,AL,98,334,34,88,15,0,3,38.0,1.0,2.0,30,63.0,1.0,3.0,0.0,3.0,8.0
fuentbr01,2001,1,SEA,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
fullmbr01,2001,1,TOR,AL,146,522,71,143,31,2,18,83.0,5.0,2.0,38,88.0,8.0,6.0,0.0,7.0,13.0
fultzaa01,2001,1,SFN,NL,66,5,1,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
furcara01,2001,1,ATL,NL,79,324,39,89,19,0,4,30.0,22.0,6.0,24,56.0,1.0,1.0,4.0,6.0,5.0
fyhrimi01,2001,1,CHN,NL,15,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
fyhrimi01,2001,2,OAK,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
gagneer01,2001,1,LAN,NL,33,44,3,6,2,1,1,2.0,0.0,1.0,1,13.0,0.0,0.0,6.0,0.0,2.0
galaran01,2001,1,TEX,AL,72,243,33,57,16,0,10,34.0,1.0,0.0,18,68.0,1.0,9.0,0.0,1.0,9.0
galaran01,2001,2,SFN,NL,49,156,17,45,12,1,7,35.0,0.0,3.0,13,49.0,1.0,3.0,0.0,2.0,3.0
gandagu01,2001,1,MIL,NL,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
gantro01,2001,1,COL,NL,59,171,31,44,8,2,8,22.0,3.0,1.0,24,56.0,2.0,0.0,2.0,2.0,0.0
gantro01,2001,2,OAK,AL,34,81,15,21,5,1,2,13.0,2.0,0.0,11,24.0,0.0,0.0,0.0,1.0,0.0
garceri01,2001,1,BOS,AL,62,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
garcifr02,2001,1,SEA,AL,34,7,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,2.0,0.0,0.0
garcije01,2001,1,ATL,NL,22,5,3,1,0,0,0,0.0,6.0,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0
garcika01,2001,1,CLE,AL,20,45,8,14,3,0,5,9.0,0.0,0.0,3,13.0,0.0,1.0,0.0,1.0,1.0
garcino01,2001,1,BOS,AL,21,83,13,24,3,0,4,8.0,0.0,1.0,7,9.0,0.0,1.0,0.0,0.0,1.0
gardnma01,2001,1,SFN,NL,23,21,1,0,0,0,0,1.0,0.0,0.0,1,8.0,0.0,0.0,4.0,0.0,0.0
garlajo01,2001,1,CHA,AL,35,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
georgch02,2001,1,KCA,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
giambja01,2001,1,OAK,AL,154,520,109,178,47,2,38,120.0,2.0,0.0,129,83.0,24.0,13.0,0.0,9.0,17.0
giambje01,2001,1,OAK,AL,124,371,64,105,26,0,12,57.0,0.0,1.0,63,83.0,1.0,4.0,3.0,2.0,13.0
gibboja01,2001,1,BAL,AL,73,225,27,53,10,0,15,36.0,0.0,1.0,17,39.0,0.0,4.0,0.0,0.0,7.0
gilbe01,2001,1,ANA,AL,104,260,33,77,15,4,8,39.0,3.0,4.0,14,57.0,0.0,0.0,2.0,2.0,6.0
gilesbr02,2001,1,PIT,NL,160,576,116,178,37,7,37,95.0,13.0,6.0,90,67.0,14.0,4.0,0.0,4.0,10.0
gilesma01,2001,1,ATL,NL,68,244,36,64,10,2,9,31.0,2.0,5.0,28,37.0,0.0,0.0,1.0,0.0,8.0
gilge01,2001,1,BAL,AL,17,58,3,17,2,0,0,6.0,0.0,0.0,5,7.0,0.0,2.0,1.0,0.0,1.0
gilkebe01,2001,1,ATL,NL,69,106,8,29,6,0,2,14.0,0.0,1.0,11,31.0,0.0,1.0,0.0,3.0,4.0
ginteke01,2001,1,HOU,NL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
gintema01,2001,1,CHA,AL,20,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
gipsoch01,2001,1,SEA,AL,94,64,16,14,2,2,0,5.0,1.0,1.0,4,20.0,0.0,2.0,1.0,1.0,2.0
girarjo01,2001,1,CHN,NL,78,229,22,58,10,1,3,25.0,0.0,1.0,21,50.0,4.0,0.0,2.0,1.0,2.0
glanvdo01,2001,1,PHI,NL,153,634,74,166,24,3,14,55.0,28.0,6.0,19,91.0,1.0,4.0,10.0,7.0,7.0
glaustr01,2001,1,ANA,AL,161,588,100,147,38,2,41,108.0,10.0,3.0,107,158.0,7.0,6.0,0.0,7.0,16.0
glavito02,2001,1,ATL,NL,35,57,4,8,2,0,0,2.0,0.0,0.0,4,21.0,0.0,0.0,17.0,0.0,0.0
glovega01,2001,1,CHA,AL,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
glynnry01,2001,1,TEX,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
gomeswa01,2001,1,PHI,NL,42,1,0,1,0,0,0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
gomeswa01,2001,2,SFN,NL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
gomezch02,2001,1,SDN,NL,40,112,6,21,3,0,0,7.0,1.0,0.0,9,14.0,0.0,0.0,2.0,2.0,5.0
gomezch02,2001,2,TBA,AL,58,189,31,57,16,0,8,36.0,3.0,0.0,8,24.0,0.0,2.0,4.0,3.0,4.0
gonzaal01,2001,1,TOR,AL,154,636,79,161,25,5,17,76.0,18.0,11.0,43,149.0,0.0,7.0,7.0,10.0,16.0
gonzaal02,2001,1,FLO,NL,145,515,57,129,36,1,9,48.0,2.0,2.0,30,107.0,6.0,10.0,3.0,3.0,13.0
gonzadi01,2001,1,NYN,NL,16,20,1,2,0,0,0,0.0,0.0,0.0,1,4.0,0.0,0.0,1.0,0.0,0.0
gonzaju03,2001,1,CLE,AL,140,532,97,173,34,1,35,140.0,1.0,0.0,41,94.0,5.0,6.0,0.0,16.0,18.0
gonzalu01,2001,1,ARI,NL,162,609,128,198,36,7,57,142.0,1.0,1.0,100,83.0,24.0,14.0,0.0,5.0,14.0
gonzara01,2001,1,CIN,NL,11,14,0,3,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
gonzawi01,2001,1,SDN,NL,64,160,16,44,6,0,8,27.0,2.0,0.0,11,28.0,1.0,4.0,0.0,1.0,3.0
goodwto01,2001,1,LAN,NL,105,286,51,66,8,5,4,22.0,22.0,8.0,23,58.0,0.0,0.0,1.0,2.0,3.0
gordoto01,2001,1,CHN,NL,47,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
gracema01,2001,1,ARI,NL,145,476,66,142,31,2,15,78.0,1.0,0.0,67,36.0,6.0,4.0,1.0,5.0,7.0
graffto01,2001,1,CHA,AL,74,145,23,44,9,0,2,15.0,4.0,1.0,16,29.0,0.0,1.0,4.0,3.0,4.0
graveda01,2001,1,CIN,NL,66,4,1,1,0,0,1,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
grebecr01,2001,1,BOS,AL,23,41,1,2,1,0,0,2.0,0.0,0.0,2,9.0,0.0,0.0,0.0,0.0,0.0
greensh01,2001,1,LAN,NL,161,619,121,184,31,4,49,125.0,20.0,4.0,72,107.0,10.0,5.0,0.0,5.0,10.0
greenst01,2001,1,ANA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
greento02,2001,1,NYA,AL,35,96,9,20,4,0,1,11.0,0.0,0.0,3,21.0,0.0,1.0,0.0,0.0,3.0
greerru01,2001,1,TEX,AL,62,245,38,67,23,0,7,29.0,1.0,2.0,27,32.0,1.0,1.0,1.0,5.0,5.0
grievbe01,2001,1,TBA,AL,154,542,72,143,30,2,11,72.0,7.0,1.0,87,159.0,2.0,8.0,0.0,2.0,13.0
griffke02,2001,1,CIN,NL,111,364,57,104,20,2,22,65.0,2.0,0.0,44,72.0,6.0,4.0,1.0,4.0,8.0
grillja01,2001,1,FLO,NL,6,7,1,2,0,0,1,2.0,0.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0
grimsja01,2001,1,KCA,AL,73,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
grissma02,2001,1,LAN,NL,135,448,56,99,17,1,21,60.0,7.0,5.0,16,107.0,0.0,2.0,0.0,2.0,12.0
groombu01,2001,1,BAL,AL,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
grudzma01,2001,1,LAN,NL,133,539,83,146,21,3,13,55.0,4.0,4.0,28,83.0,0.0,11.0,3.0,5.0,9.0
guarded01,2001,1,MIN,AL,67,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
guerrvl01,2001,1,MON,NL,159,599,107,184,45,4,34,108.0,37.0,16.0,60,88.0,24.0,9.0,0.0,3.0,24.0
guerrwi01,2001,1,CIN,NL,60,142,16,48,5,1,1,8.0,5.0,2.0,3,17.0,0.0,0.0,2.0,0.0,1.0
guillca01,2001,1,SEA,AL,140,456,72,118,21,4,5,53.0,4.0,1.0,53,89.0,0.0,1.0,7.0,6.0,9.0
guilljo01,2001,1,TBA,AL,41,135,14,37,5,0,3,11.0,2.0,3.0,6,26.0,2.0,3.0,0.0,1.0,2.0
gulanmi01,2001,1,FLO,NL,6,6,1,0,0,0,0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0
guthrma01,2001,1,OAK,AL,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
gutieri01,2001,1,CHN,NL,147,528,76,153,23,3,10,66.0,4.0,3.0,40,56.0,0.0,10.0,17.0,11.0,13.0
guzmacr01,2001,1,MIN,AL,118,493,80,149,28,14,10,51.0,25.0,8.0,21,78.0,0.0,5.0,8.0,0.0,6.0
guzmaed01,2001,1,SFN,NL,61,115,8,28,6,0,3,7.0,0.0,0.0,5,16.0,2.0,0.0,0.0,1.0,2.0
guzmage01,2001,1,ARI,NL,4,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
gwynnto01,2001,1,SDN,NL,71,102,5,33,9,1,1,17.0,1.0,0.0,10,9.0,1.0,0.0,0.0,0.0,1.0
hackmlu01,2001,1,SLN,NL,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0
hairsje02,2001,1,BAL,AL,159,532,63,124,25,5,8,47.0,29.0,11.0,44,73.0,0.0,13.0,9.0,4.0,12.0
halamjo01,2001,1,SEA,AL,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
hallaro01,2001,1,TOR,AL,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
hallto02,2001,1,TBA,AL,49,188,28,56,16,0,4,30.0,2.0,2.0,4,16.0,0.0,3.0,0.0,1.0,5.0
haltesh01,2001,1,DET,AL,136,450,53,128,32,7,12,65.0,3.0,3.0,37,100.0,2.0,7.0,7.0,6.0,14.0
hamilda02,2001,1,NYN,NL,52,126,15,27,7,1,1,5.0,3.0,1.0,19,20.0,3.0,2.0,2.0,2.0,2.0
hamiljo02,2001,1,TOR,AL,22,3,0,1,1,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
hamiljo02,2001,2,CIN,NL,4,5,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
hammoje01,2001,1,MIL,NL,49,174,20,43,11,1,6,21.0,5.0,3.0,14,42.0,1.0,4.0,0.0,2.0,2.0
hamptmi01,2001,1,COL,NL,43,79,20,23,2,0,7,16.0,0.0,1.0,2,21.0,0.0,0.0,5.0,0.0,1.0
hanseda01,2001,1,LAN,NL,92,140,13,33,10,0,2,20.0,0.0,1.0,32,29.0,5.0,0.0,0.0,3.0,3.0
harnipe01,2001,1,CIN,NL,8,11,2,3,1,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0
harpetr01,2001,1,TBA,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
harrile01,2001,1,NYN,NL,110,135,12,30,5,1,0,9.0,3.0,2.0,8,9.0,0.0,0.0,0.0,0.0,3.0
harriwi01,2001,1,BAL,AL,9,24,3,3,1,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,1.0,0.0,0.0
harveke01,2001,1,KCA,AL,4,12,1,3,1,0,0,2.0,0.0,1.0,0,4.0,0.0,0.0,0.0,0.0,1.0
harvich01,2001,1,OAK,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hasegsh01,2001,1,ANA,AL,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
haselbi01,2001,1,TEX,AL,47,130,12,37,6,0,3,25.0,0.0,1.0,8,27.0,0.0,1.0,1.0,0.0,5.0
hattesc01,2001,1,BOS,AL,94,278,34,68,19,0,3,25.0,1.0,1.0,33,26.0,0.0,4.0,0.0,1.0,7.0
hawkila01,2001,1,MIN,AL,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hayesch01,2001,1,HOU,NL,31,50,4,10,2,0,0,4.0,0.0,0.0,7,16.0,1.0,0.0,0.0,1.0,1.0
hayneji01,2001,1,MIL,NL,32,52,5,8,2,0,0,0.0,0.0,0.0,2,16.0,0.0,0.0,5.0,0.0,0.0
helliri01,2001,1,TEX,AL,34,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
helmswe01,2001,1,ATL,NL,100,216,28,48,10,3,10,36.0,1.0,1.0,21,56.0,2.0,1.0,0.0,1.0,3.0
heltoto01,2001,1,COL,NL,159,587,132,197,54,2,49,146.0,7.0,5.0,98,104.0,15.0,5.0,1.0,5.0,14.0
henderi01,2001,1,SDN,NL,123,379,70,86,17,3,8,42.0,25.0,7.0,81,84.0,0.0,3.0,0.0,2.0,8.0
henrydo01,2001,1,KCA,AL,53,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hentgpa01,2001,1,BAL,AL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
heredfe01,2001,1,CHN,NL,48,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
heredgi01,2001,1,OAK,AL,24,3,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hergema01,2001,1,LAN,NL,75,9,0,4,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0
hermach01,2001,1,PIT,NL,22,55,5,9,1,0,2,5.0,0.0,1.0,1,18.0,0.0,0.0,0.0,0.0,0.0
hermadu01,2001,1,SLN,NL,34,62,2,5,1,0,0,3.0,0.0,0.0,2,30.0,0.0,0.0,5.0,0.0,1.0
hernaad01,2001,1,NYA,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hernaal01,2001,1,PIT,NL,7,11,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0
hernaca03,2001,1,HOU,NL,3,5,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
hernajo01,2001,1,MIL,NL,152,542,67,135,26,2,25,78.0,5.0,4.0,39,185.0,8.0,2.0,5.0,4.0,9.0
hernali01,2001,1,SFN,NL,35,81,7,24,4,0,1,8.0,0.0,0.0,0,4.0,0.0,0.0,4.0,0.0,4.0
hernaor01,2001,1,NYA,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hernara02,2001,1,OAK,AL,136,453,55,115,25,0,15,60.0,1.0,1.0,37,68.0,3.0,6.0,9.0,4.0,10.0
hernaro01,2001,1,KCA,AL,63,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
herndju01,2001,1,SDN,NL,12,12,0,0,0,0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,1.0,0.0,0.0
hiattph01,2001,1,LAN,NL,30,50,6,12,3,0,2,6.0,0.0,0.0,3,19.0,1.0,0.0,0.0,0.0,0.0
hidalri01,2001,1,HOU,NL,146,512,70,141,29,3,19,80.0,3.0,5.0,54,107.0,3.0,16.0,0.0,11.0,15.0
higgibo02,2001,1,DET,AL,147,541,84,150,28,6,17,71.0,20.0,12.0,80,65.0,3.0,2.0,1.0,9.0,8.0
hiljuer01,2001,1,OAK,AL,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hillesh02,2001,1,BOS,AL,139,468,52,123,20,2,12,49.0,3.0,4.0,13,61.0,3.0,7.0,1.0,4.0,12.0
hillgl01,2001,1,ANA,AL,16,66,4,9,0,0,1,2.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0.0,3.0
hillke01,2001,1,TBA,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hinchaj01,2001,1,KCA,AL,45,121,10,19,3,0,6,15.0,1.0,1.0,8,26.0,1.0,3.0,1.0,1.0,5.0
hinchbr01,2001,1,NYN,NL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
hitchst01,2001,1,SDN,NL,3,8,1,1,0,0,0,1.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0
hitchst01,2001,2,NYA,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hockide01,2001,1,MIN,AL,112,327,34,82,16,2,3,25.0,6.0,1.0,29,67.0,1.0,2.0,4.0,1.0,7.0
hoffmtr01,2001,1,SDN,NL,62,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
hollato01,2001,1,COL,NL,33,117,21,43,15,1,6,19.0,5.0,0.0,8,20.0,2.0,0.0,0.0,0.0,1.0
hollida01,2001,1,CLE,AL,2,5,0,1,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0
holtch01,2001,1,DET,AL,30,4,0,1,1,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
holtzmi01,2001,1,ANA,AL,63,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hoovepa01,2001,1,TBA,AL,3,4,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
houstty01,2001,1,MIL,NL,75,235,36,68,7,0,12,38.0,0.0,0.0,18,62.0,1.0,1.0,2.0,0.0,3.0
howrybo01,2001,1,CHA,AL,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hubbami01,2001,1,TEX,AL,5,11,1,3,1,0,1,1.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
hubbatr01,2001,1,KCA,AL,5,12,2,3,0,1,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
huckake01,2001,1,ARI,NL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
hudsoti01,2001,1,OAK,AL,36,8,1,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
huffau01,2001,1,TBA,AL,111,411,42,102,25,1,8,45.0,1.0,3.0,23,72.0,2.0,0.0,0.0,0.0,18.0
hundlto01,2001,1,CHN,NL,79,246,23,46,10,0,12,31.0,0.0,0.0,25,89.0,0.0,3.0,0.0,2.0,7.0
huntebr02,2001,1,PHI,NL,83,145,22,40,6,0,2,16.0,14.0,3.0,16,25.0,0.0,0.0,3.0,2.0,3.0
hunteto01,2001,1,MIN,AL,148,564,82,147,32,5,27,92.0,9.0,6.0,29,125.0,0.0,8.0,1.0,1.0,12.0
hutchch01,2001,1,SLN,NL,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
hyzduad01,2001,1,PIT,NL,51,72,7,15,1,0,5,9.0,0.0,1.0,4,18.0,0.0,1.0,0.0,0.0,1.0
ibanera01,2001,1,KCA,AL,104,279,44,78,11,5,13,54.0,0.0,2.0,32,51.0,2.0,0.0,0.0,1.0,6.0
ingebr01,2001,1,DET,AL,79,189,13,34,11,0,0,15.0,1.0,4.0,9,41.0,0.0,0.0,2.0,2.0,2.0
irabuhi01,2001,1,MON,NL,3,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
isrinja01,2001,1,OAK,AL,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
izturce01,2001,1,TOR,AL,46,134,19,36,6,2,2,9.0,8.0,1.0,2,15.0,0.0,0.0,4.0,0.0,0.0
jacksda04,2001,1,SDN,NL,122,440,67,106,21,6,4,38.0,23.0,6.0,44,128.0,2.0,6.0,2.0,3.0,6.0
jacksmi02,2001,1,HOU,NL,67,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
jacksry01,2001,1,DET,AL,79,118,19,25,4,2,2,11.0,3.0,1.0,5,26.0,0.0,1.0,2.0,0.0,1.0
jahajo01,2001,1,OAK,AL,12,45,2,4,3,0,0,8.0,0.0,0.0,6,15.0,0.0,0.0,0.0,1.0,3.0
jamesmi01,2001,1,SLN,NL,40,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
jarvike01,2001,1,SDN,NL,34,61,8,11,3,0,1,10.0,0.0,1.0,5,20.0,0.0,1.0,5.0,2.0,2.0
javiest01,2001,1,SEA,AL,89,281,44,82,14,1,4,33.0,11.0,1.0,36,47.0,1.0,2.0,3.0,1.0,8.0
jenkige01,2001,1,MIL,NL,105,397,60,105,21,1,20,63.0,4.0,2.0,36,120.0,7.0,8.0,0.0,5.0,11.0
jennija01,2001,1,COL,NL,7,15,2,4,1,0,1,2.0,0.0,0.0,1,3.0,0.0,0.0,1.0,0.0,0.0
jenniro01,2001,1,OAK,AL,20,52,4,13,3,0,0,4.0,0.0,0.0,2,6.0,0.0,0.0,0.0,1.0,0.0
jenniro01,2001,2,COL,NL,1,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
jenniro01,2001,3,CIN,NL,27,77,10,22,5,2,3,14.0,0.0,0.0,5,11.0,1.0,0.0,0.0,0.0,0.0
jensema01,2001,1,BOS,AL,1,4,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
jensema01,2001,2,TEX,AL,11,25,0,4,1,0,0,2.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,1.0
jensery01,2001,1,SFN,NL,10,12,0,2,0,0,0,2.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
jeterde01,2001,1,NYA,AL,150,614,110,191,35,3,21,74.0,27.0,3.0,56,99.0,3.0,10.0,5.0,1.0,13.0
jimenda01,2001,1,SDN,NL,86,308,45,85,19,0,3,33.0,2.0,3.0,39,68.0,4.0,0.0,0.0,2.0,9.0
jimenjo01,2001,1,COL,NL,56,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
jodiebr01,2001,1,NYA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
jodiebr01,2001,2,SDN,NL,7,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
johnsad01,2001,1,MIN,AL,7,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
johnsbr01,2001,1,LAN,NL,3,4,0,1,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
johnsch04,2001,1,FLO,NL,128,451,51,117,32,0,18,75.0,0.0,0.0,38,133.0,2.0,4.0,0.0,3.0,8.0
johnsja02,2001,1,BAL,AL,32,3,0,1,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
johnsjo08,2001,1,TEX,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
johnsma01,2001,1,NYN,NL,71,118,17,30,6,1,6,23.0,0.0,2.0,16,31.0,1.0,0.0,0.0,2.0,0.0
johnsma02,2001,1,CHA,AL,61,173,21,43,6,1,5,18.0,2.0,1.0,23,31.0,1.0,2.0,10.0,3.0,5.0
johnsmi02,2001,1,MON,NL,10,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
johnsni01,2001,1,NYA,AL,23,67,6,13,2,0,2,8.0,0.0,0.0,7,15.0,0.0,4.0,0.0,0.0,3.0
johnsra05,2001,1,ARI,NL,35,80,2,8,0,0,0,2.0,0.0,0.0,3,38.0,0.0,1.0,7.0,0.0,3.0
johnsru01,2001,1,TBA,AL,85,248,32,73,19,2,4,33.0,2.0,2.0,34,57.0,0.0,1.0,4.0,1.0,2.0
jonesan01,2001,1,ATL,NL,161,625,104,157,25,2,34,104.0,11.0,4.0,56,142.0,3.0,3.0,0.0,9.0,10.0
jonesbo03,2001,1,SDN,NL,33,57,5,8,2,0,0,1.0,0.0,0.0,3,18.0,0.0,0.0,2.0,0.0,1.0
jonesch06,2001,1,ATL,NL,159,572,113,189,33,5,38,102.0,9.0,10.0,98,82.0,20.0,2.0,0.0,5.0,13.0
jonesja04,2001,1,MIN,AL,149,475,57,131,25,0,14,49.0,12.0,9.0,39,92.0,2.0,3.0,2.0,0.0,10.0
joneste02,2001,1,MON,NL,30,77,8,20,5,0,0,2.0,3.0,0.0,2,11.0,0.0,0.0,0.0,0.0,2.0
jonesto02,2001,1,DET,AL,45,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
jonesto02,2001,2,MIN,AL,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
jordabr01,2001,1,ATL,NL,148,560,82,165,32,3,25,97.0,3.0,2.0,31,88.0,3.0,6.0,0.0,8.0,18.0
jordake01,2001,1,PHI,NL,68,113,9,27,5,0,1,13.0,0.0,0.0,14,21.0,2.0,0.0,0.0,0.0,1.0
joynewa01,2001,1,ANA,AL,53,148,14,36,5,1,3,14.0,1.0,1.0,13,18.0,0.0,0.0,0.0,0.0,3.0
juddmi01,2001,1,TBA,AL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
