playerID,yearID_x,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID_y,teamID,lgID,salary
donnech01,2001,1,66,88,8,15,2,0,3,8.0,0.0,0.0,12,25.0,2.0,1.0,0.0,0.0,2.0,1966.0,4.0,21.0,USA,CA,Los Angeles,,,,,,,Chris,Donnels,Chris Barton,185.0,72.0,L,R,1991-05-07,2002-09-29,donnc001,donnech01,2002,ARI,NL,350000
doteloc01,2001,1,61,11,0,1,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,1973.0,11.0,25.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Octavio,Dotel,Octavio Eduardo,230.0,72.0,R,R,1999-06-26,2013-04-19,doteo001,doteloc01,2002,HOU,NL,435000
dreifda01,2001,1,16,33,4,5,2,0,1,2.0,1.0,0.0,1,20.0,0.0,0.0,3.0,0.0,0.0,1972.0,5.0,3.0,USA,KS,Wichita,,,,,,,Darren,Dreifort,Darren James,205.0,74.0,R,R,1994-04-07,2004-08-16,dreid001,dreifda01,2002,LAN,NL,9400000
dresery01,2001,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,4.0,5.0,USA,CA,San Francisco,,,,,,,Ryan,Drese,Ryan Thomas,245.0,75.0,R,R,2001-07-29,2006-04-14,dresr001,dresery01,2002,CLE,AL,206500
drewjd01,2001,1,109,375,80,121,18,5,27,73.0,13.0,3.0,57,75.0,4.0,4.0,3.0,4.0,6.0,1975.0,11.0,20.0,USA,FL,Tallahassee,,,,,,,J. D.,Drew,David Jonathan,200.0,73.0,L,R,1998-09-08,2011-09-28,drewj001,drewj.01,2002,SLN,NL,3100000
duckwbr01,2001,1,11,22,1,5,1,0,0,1.0,0.0,0.0,2,4.0,0.0,0.0,2.0,0.0,1.0,1976.0,1.0,23.0,USA,UT,Salt Lake City,,,,,,,Brandon,Duckworth,Brandon J.,215.0,74.0,R,R,2001-08-07,2008-09-28,duckb001,duckwbr01,2002,PHI,NL,235000
dunnad01,2001,1,66,244,54,64,18,1,19,43.0,4.0,2.0,38,74.0,2.0,4.0,0.0,0.0,4.0,1979.0,11.0,9.0,USA,TX,Houston,,,,,,,Adam,Dunn,Adam Troy,285.0,78.0,L,R,2001-07-20,2014-09-28,dunna001,dunnad01,2002,CIN,NL,250000
dunstsh01,2001,1,88,186,26,52,10,3,9,25.0,3.0,1.0,2,32.0,0.0,2.0,2.0,1.0,2.0,1963.0,3.0,21.0,USA,NY,Brooklyn,,,,,,,Shawon,Dunston,Shawon Donnell,175.0,73.0,R,R,1985-04-09,2002-09-29,dunss001,dunstsh01,2002,SFN,NL,1150000
durazer01,2001,1,92,175,34,47,11,0,12,38.0,0.0,0.0,28,49.0,1.0,2.0,0.0,2.0,1.0,1974.0,1.0,23.0,Mexico,Sonora,Hermosillo,,,,,,,Erubiel,Durazo,Erubiel,240.0,75.0,L,L,1999-07-26,2005-05-24,durae001,durazer01,2002,ARI,NL,375000
durbich01,2001,1,29,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1977.0,12.0,3.0,USA,IL,Spring Valley,,,,,,,Chad,Durbin,Chad Griffin,225.0,74.0,R,R,1999-09-26,2013-05-30,durbc001,durbich01,2002,KCA,AL,275000
durhara01,2001,1,152,611,104,163,42,10,20,65.0,23.0,10.0,64,110.0,3.0,4.0,6.0,6.0,10.0,1971.0,11.0,30.0,USA,NC,Charlotte,,,,,,,Ray,Durham,Ray,170.0,68.0,B,R,1995-04-26,2008-09-28,durhr001,durhara01,2002,CHA,AL,6300000
duvalmi01,2001,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,10.0,11.0,USA,VA,Warrenton,,,,,,,Mike,Duvall,Michael Alan,185.0,72.0,R,L,1998-09-22,2001-10-04,duvam001,duvalmi01,2002,MIN,AL,225000
dyeje01,4002,3,158,599,91,169,31,1,26,106.0,9.0,1.0,57,112.0,6.0,7.0,1.0,11.0,8.0,1974.0,1.0,28.0,USA,CA,Oakland,,,,,,,Jermaine,Dye,Jermaine Terrell,210.0,76.0,R,R,1996-05-17,2009-10-04,dye-j001,dyeje01,2002,OAK,AL,7166667
easleda01,2001,1,154,585,77,146,27,7,11,65.0,10.0,5.0,52,90.0,3.0,13.0,4.0,4.0,10.0,1969.0,11.0,11.0,USA,NY,New York,,,,,,,Damion,Easley,Jacinto Damion,155.0,71.0,R,R,1992-08-13,2008-09-28,easld001,easleda01,2002,DET,AL,6250000
eatonad01,2001,1,23,38,3,4,1,0,0,2.0,1.0,0.0,4,12.0,0.0,0.0,2.0,0.0,0.0,1977.0,11.0,23.0,USA,WA,Seattle,,,,,,,Adam,Eaton,Adam Thomas,190.0,74.0,R,R,2000-05-30,2009-08-24,eatoa001,eatonad01,2002,SDN,NL,280000
eckstda01,2001,1,153,582,82,166,26,2,4,41.0,29.0,4.0,43,60.0,0.0,21.0,16.0,2.0,11.0,1975.0,1.0,20.0,USA,FL,Sanford,,,,,,,David,Eckstein,David Mark,170.0,66.0,R,R,2001-04-03,2010-10-03,ecksd001,eckstda01,2002,ANA,AL,280000
edmonji01,2001,1,150,500,95,152,38,1,30,110.0,5.0,5.0,93,136.0,12.0,4.0,1.0,10.0,8.0,1970.0,6.0,27.0,USA,CA,Fullerton,,,,,,,Jim,Edmonds,James Patrick,190.0,73.0,L,L,1993-09-09,2010-09-21,edmoj001,edmonji01,2002,SLN,NL,7333333
elartsc01,4002,3,24,38,1,3,0,0,0,2.0,0.0,0.0,1,10.0,0.0,3.0,5.0,0.0,2.0,1976.0,2.0,23.0,USA,CO,Lamar,,,,,,,Scott,Elarton,Vincent Scott,240.0,79.0,R,R,1998-06-20,2008-06-28,elars001,elartsc01,2002,COL,NL,1400000
embreal01,4002,3,61,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,1.0,23.0,USA,OR,The Dalles,,,,,,,Alan,Embree,Alan Duane,185.0,74.0,L,L,1992-09-15,2009-07-10,embra001,embreal01,2002,SDN,NL,500000
encarju01,2001,1,120,417,52,101,19,7,12,52.0,9.0,5.0,25,93.0,1.0,6.0,5.0,4.0,9.0,1976.0,3.0,8.0,D.R.,San Juan,Las Matas de Farfan,,,,,,,Juan,Encarnacion,Juan de Dios,160.0,74.0,R,R,1997-09-02,2007-08-30,encaj001,encarju01,2002,CIN,NL,1550000
erstada01,2001,1,157,631,89,163,35,1,9,63.0,24.0,10.0,62,113.0,7.0,10.0,1.0,7.0,8.0,1974.0,6.0,4.0,USA,ND,Jamestown,,,,,,,Darin,Erstad,Darin Charles,195.0,74.0,L,L,1996-06-14,2009-10-04,erstd001,erstada01,2002,ANA,AL,6250000
escobal01,2001,1,18,50,3,10,1,0,3,8.0,1.0,0.0,3,19.0,0.0,0.0,0.0,0.0,1.0,1978.0,9.0,6.0,Venezuela,Carabobo,Valencia,,,,,,,Alex,Escobar,Alexander Jose,185.0,73.0,R,R,2001-05-08,2006-08-25,escoa002,escobal01,2002,CLE,AL,205500
escobke01,2001,1,59,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,4.0,11.0,Venezuela,Vargas,La Guaira,,,,,,,Kelvim,Escobar,Kelvim Jose,205.0,73.0,R,R,1997-06-29,2009-06-06,escok001,escobke01,2002,TOR,AL,2300000
estessh01,2001,1,27,42,2,3,0,0,0,1.0,0.0,0.0,3,11.0,0.0,0.0,6.0,1.0,1.0,1973.0,2.0,18.0,USA,CA,San Bernardino,,,,,,,Shawn,Estes,Aaron Shawn,185.0,74.0,R,L,1995-09-16,2008-09-24,estes001,estessh01,2002,NYN,NL,6200000
everead01,2001,1,9,3,1,0,0,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1977.0,2.0,2.0,USA,GA,Austell,,,,,,,Adam,Everett,Jeffrey Adam,180.0,72.0,R,R,2001-08-30,2011-06-26,evera001,everead01,2002,HOU,NL,366750
evereca01,2001,1,102,409,61,105,24,4,14,58.0,9.0,2.0,27,104.0,3.0,13.0,0.0,0.0,3.0,1971.0,6.0,3.0,USA,FL,Tampa,,,,,,,Carl,Everett,Carl Edward,181.0,72.0,B,R,1993-07-01,2006-07-25,everc001,evereca01,2002,TEX,AL,8666666
eyresc01,2001,1,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,5.0,30.0,USA,CA,Inglewood,,,,,,,Scott,Eyre,Scott Alan,160.0,73.0,L,L,1997-08-01,2009-10-04,eyres001,eyresc01,2002,TOR,AL,280000
fabrejo01,2001,1,53,148,9,33,4,2,2,16.0,0.0,0.0,3,15.0,0.0,0.0,4.0,2.0,5.0,1970.0,3.0,13.0,USA,FL,Miami,,,,,,,Jorge,Fabregas,Jorge,205.0,75.0,L,R,1994-04-24,2002-09-27,fabrj001,fabrejo01,2002,ANA,AL,500000
farnsky01,2001,1,76,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1976.0,4.0,14.0,USA,KS,Wichita,,,,,,,Kyle,Farnsworth,Kyle Lynn,230.0,76.0,R,R,1999-04-29,2014-06-25,farnk001,farnsky01,2002,CHN,NL,410000
fasseje01,2001,1,82,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1963.0,1.0,5.0,USA,IL,Springfield,,,,,,,Jeff,Fassero,Jeffrey Joseph,180.0,73.0,L,L,1991-05-04,2006-05-07,fassj001,fasseje01,2002,CHN,NL,2800000
febleca01,2001,1,79,292,45,69,9,2,8,25.0,5.0,2.0,22,58.0,0.0,1.0,1.0,1.0,7.0,1976.0,5.0,24.0,D.R.,El Seibo,El Seibo,,,,,,,Carlos,Febles,Carlos Manuel,170.0,71.0,R,R,1998-09-14,2003-08-10,feblc001,febleca01,2002,KCA,AL,775000
felizpe01,2001,1,94,220,23,50,9,1,7,22.0,2.0,1.0,10,50.0,2.0,2.0,3.0,3.0,5.0,1975.0,4.0,27.0,D.R.,Azua,Azua,,,,,,,Pedro,Feliz,Pedro Julio,210.0,73.0,R,R,2000-09-05,2010-10-03,felip001,felizpe01,2002,SFN,NL,222000
fettemi01,4002,3,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,12.0,19.0,USA,CA,Van Nuys,,,,,,,Mike,Fetters,Michael Lee,200.0,76.0,R,R,1989-09-01,2004-09-16,fettm001,fettemi01,2002,PIT,NL,2275000
fickro01,2001,1,124,401,62,109,21,2,19,61.0,0.0,3.0,39,62.0,3.0,4.0,0.0,4.0,10.0,1974.0,3.0,15.0,USA,CA,Torrance,,,,,,,Robert,Fick,Robert Charles John,189.0,73.0,L,R,1998-09-19,2007-09-29,fickr001,fickro01,2002,DET,AL,1150000
fikacje01,2001,1,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,4.0,8.0,USA,TX,Shiner,,,,,,,Jeremy,Fikac,Jeremy Joseph,185.0,74.0,R,R,2001-08-16,2004-06-19,fikaj001,fikacje01,2002,SDN,NL,210000
filebo01,2001,1,60,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,1.0,28.0,USA,PA,Philadelphia,,,,,,,Bob,File,Robert Michael,215.0,76.0,R,R,2001-04-14,2004-09-30,fileb001,filebo01,2002,TOR,AL,245000
finlech01,2001,1,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1962.0,11.0,26.0,USA,LA,Monroe,,,,,,,Chuck,Finley,Charles Edward,220.0,78.0,L,L,1986-05-29,2002-09-28,finlc001,finlech01,2002,CLE,AL,7911948
finlest01,2001,1,140,495,66,136,27,4,14,73.0,11.0,7.0,47,67.0,9.0,1.0,2.0,3.0,8.0,1965.0,3.0,12.0,USA,TN,Union City,,,,,,,Steve,Finley,Steven Allen,175.0,74.0,L,L,1989-04-03,2007-06-03,finls001,finlest01,2002,ARI,NL,5375000
flahejo01,2001,1,78,248,20,59,17,1,4,29.0,1.0,0.0,10,33.0,1.0,1.0,5.0,1.0,9.0,1967.0,10.0,21.0,USA,NY,New York,,,,,,,John,Flaherty,John Timothy,195.0,73.0,R,R,1992-04-12,2005-10-01,flahj001,flahejo01,2002,TBA,AL,3250000
fletcda01,2001,1,134,416,36,94,20,0,11,56.0,0.0,1.0,24,43.0,4.0,6.0,1.0,6.0,18.0,1966.0,10.0,3.0,USA,IL,Elmhurst,,,,,,,Darrin,Fletcher,Darrin Glen,195.0,74.0,L,R,1989-09-10,2002-07-16,fletd001,fletcda01,2002,TOR,AL,3825000
floydcl01,2001,1,149,555,123,176,44,4,31,103.0,18.0,3.0,59,101.0,19.0,10.0,0.0,5.0,9.0,1972.0,12.0,5.0,USA,IL,Chicago,,,,,,,Cliff,Floyd,Cornelius Clifford,220.0,77.0,L,R,1993-09-18,2009-06-17,floyc001,floydcl01,2002,FLO,NL,6500000
foggjo01,2001,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,12.0,13.0,USA,MA,Lynn,,,,,,,Josh,Fogg,Joshua Smith,205.0,74.0,R,R,2001-09-02,2009-10-04,foggj001,foggjo01,2002,PIT,NL,203000
fordybr01,2001,1,95,292,30,61,18,0,5,19.0,1.0,2.0,21,56.0,1.0,3.0,3.0,1.0,7.0,1970.0,5.0,7.0,USA,CT,New London,,,,,,,Brook,Fordyce,Brook Alexander,185.0,73.0,R,R,1995-04-26,2004-10-02,fordb001,fordybr01,2002,BAL,AL,2500000
fossuca01,2001,1,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,6.0,USA,NJ,Cherry Hill,,,,,,,Casey,Fossum,Casey Paul,160.0,73.0,L,L,2001-07-28,2009-04-26,fossc001,fossuca01,2002,BOS,AL,215000
foulkke01,2001,1,72,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,10.0,19.0,USA,SD,Ellsworth Air Force Base,,,,,,,Keith,Foulke,Keith Charles,195.0,72.0,R,R,1997-05-21,2008-09-18,foulk001,foulkke01,2002,CHA,AL,4000000
foxan01,2001,1,54,81,8,15,0,1,3,7.0,1.0,0.0,15,17.0,1.0,2.0,0.0,0.0,2.0,1971.0,1.0,12.0,USA,CA,Sacramento,,,,,,,Andy,Fox,Andrew Junipero,205.0,76.0,L,R,1996-04-07,2004-10-03,fox-a001,foxan01,2002,FLO,NL,700000
foxch02,2001,1,65,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1970.0,9.0,3.0,USA,CA,Coronado,,,,,,,Chad,Fox,Chad Douglas,180.0,74.0,R,R,1997-07-13,2009-05-09,fox-c001,foxch02,2002,MIL,NL,1200000
francjo01,2001,1,58,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,9.0,17.0,USA,NY,Brooklyn,,,,,,,John,Franco,John Anthony,170.0,70.0,L,L,1984-04-24,2005-07-01,franj001,francjo01,2002,NYN,NL,3083333
francju01,2001,1,25,90,13,27,4,0,3,11.0,0.0,0.0,10,20.0,1.0,1.0,0.0,0.0,3.0,1958.0,8.0,23.0,D.R.,Hato Mayor,Hato Mayor del Rey,,,,,,,Julio,Franco,Julio Cesar,160.0,72.0,R,R,1982-04-23,2007-09-17,franj002,francju01,2002,ATL,NL,600000
frankry01,2001,1,38,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,3.0,5.0,USA,AR,Fort Smith,,,,,,,Ryan,Franklin,Ryan Ray,190.0,75.0,R,R,1999-05-15,2011-06-28,franr001,frankry01,2002,SEA,AL,250000
frymatr01,2001,1,98,334,34,88,15,0,3,38.0,1.0,2.0,30,63.0,1.0,3.0,0.0,3.0,8.0,1969.0,3.0,25.0,USA,KY,Lexington,,,,,,,Travis,Fryman,David Travis,180.0,73.0,R,R,1990-07-07,2002-09-29,frymt001,frymatr01,2002,CLE,AL,5825000
fullmbr01,2001,1,146,522,71,143,31,2,18,83.0,5.0,2.0,38,88.0,8.0,6.0,0.0,7.0,13.0,1975.0,1.0,17.0,USA,CA,Chatsworth,,,,,,,Brad,Fullmer,Bradley Ryan,185.0,73.0,L,R,1997-09-02,2004-07-24,fullb001,fullmbr01,2002,ANA,AL,4000000
fultzaa01,2001,1,66,5,1,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,9.0,4.0,USA,TN,Memphis,,,,,,,Aaron,Fultz,Richard Aaron,196.0,72.0,L,L,2000-04-05,2007-09-30,fulta001,fultzaa01,2002,SFN,NL,300000
furcara01,2001,1,79,324,39,89,19,0,4,30.0,22.0,6.0,24,56.0,1.0,1.0,4.0,6.0,5.0,1977.0,10.0,24.0,D.R.,Dajabon,Loma de Cabrera,,,,,,,Rafael,Furcal,Rafael,195.0,68.0,B,R,2000-04-04,2014-06-21,furcr001,furcara02,2002,ATL,NL,405000
gagneer01,2001,1,33,44,3,6,2,1,1,2.0,0.0,1.0,1,13.0,0.0,0.0,6.0,0.0,2.0,1976.0,1.0,7.0,CAN,QC,Montreal,,,,,,,Eric,Gagne,Eric Serge,195.0,74.0,R,R,1999-09-07,2008-09-25,gagne001,gagneer01,2002,LAN,NL,300000
galaran01,4002,3,121,399,50,102,28,1,17,69.0,1.0,3.0,31,117.0,2.0,12.0,0.0,3.0,12.0,1961.0,6.0,18.0,Venezuela,Distrito Federal,Caracas,,,,,,,Andres,Galarraga,Andres Jose,235.0,75.0,R,R,1985-08-23,2004-10-03,galaa001,galaran01,2002,MON,NL,500000
gantro01,4002,3,93,252,46,65,13,3,10,35.0,5.0,1.0,35,80.0,2.0,0.0,2.0,3.0,0.0,1965.0,3.0,2.0,USA,TX,Victoria,,,,,,,Ron,Gant,Ronald Edwin,172.0,72.0,R,R,1987-09-06,2003-05-25,gantr001,gantro01,2002,SDN,NL,500000
garceri01,2001,1,62,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1971.0,5.0,18.0,Venezuela,Aragua,Maracay,,,,,,,Rich,Garces,Richard Aron,250.0,72.0,R,R,1990-09-18,2002-07-20,garcr001,garceri01,2002,BOS,AL,2200000
garcifr02,2001,1,34,7,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,2.0,0.0,0.0,1976.0,10.0,6.0,Venezuela,Distrito Federal,Caracas,,,,,,,Freddy,Garcia,Freddy Antonio,250.0,76.0,R,R,1999-04-07,2013-09-24,garcf002,garcifr03,2002,SEA,AL,3800000
garcino01,2001,1,21,83,13,24,3,0,4,8.0,0.0,1.0,7,9.0,0.0,1.0,0.0,0.0,1.0,1973.0,7.0,23.0,USA,CA,Whittier,,,,,,,Nomar,Garciaparra,Anthony Nomar,165.0,72.0,R,R,1996-08-31,2009-10-04,garcn001,garcino01,2002,BOS,AL,9000000
garlajo01,2001,1,35,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1979.0,9.0,27.0,USA,CA,Valencia,,,,,,,Jon,Garland,Jon Steven,210.0,78.0,R,R,2000-07-04,2013-06-05,garlj001,garlajo01,2002,CHA,AL,275000
giambja01,2001,1,154,520,109,178,47,2,38,120.0,2.0,0.0,129,83.0,24.0,13.0,0.0,9.0,17.0,1971.0,1.0,8.0,USA,CA,West Covina,,,,,,,Jason,Giambi,Jason Gilbert,240.0,75.0,L,R,1995-05-08,2014-09-27,giamj001,giambja01,2002,NYA,AL,10428571
giambje01,2001,1,124,371,64,105,26,0,12,57.0,0.0,1.0,63,83.0,1.0,4.0,3.0,2.0,13.0,1974.0,9.0,30.0,USA,CA,San Jose,,,,,,,Jeremy,Giambi,Jeremy Dean,185.0,72.0,L,L,1998-09-01,2003-08-01,giamj002,giambje01,2002,OAK,AL,1065000
gibboja01,2001,1,73,225,27,53,10,0,15,36.0,0.0,1.0,17,39.0,0.0,4.0,0.0,0.0,7.0,1977.0,3.0,2.0,USA,MI,Rochester,,,,,,,Jay,Gibbons,Jay Jonathan,195.0,72.0,L,L,2001-04-06,2011-06-03,gibbj002,gibboja01,2002,BAL,AL,232500
gilbe01,2001,1,104,260,33,77,15,4,8,39.0,3.0,4.0,14,57.0,0.0,0.0,2.0,2.0,6.0,1972.0,10.0,6.0,Mexico,Baja California,Tijuana,,,,,,,Benji,Gil,Romar Benjamin,210.0,74.0,R,R,1993-04-05,2003-07-31,gil-b001,gilbe01,2002,ANA,AL,400000
gilesbr02,2001,1,160,576,116,178,37,7,37,95.0,13.0,6.0,90,67.0,14.0,4.0,0.0,4.0,10.0,1971.0,1.0,20.0,USA,CA,El Cajon,,,,,,,Brian,Giles,Brian Stephen,195.0,71.0,L,L,1995-09-16,2009-06-18,gileb002,gilesbr02,2002,PIT,NL,8063003
gilesma01,2001,1,68,244,36,64,10,2,9,31.0,2.0,5.0,28,37.0,0.0,0.0,1.0,0.0,8.0,1978.0,5.0,18.0,USA,CA,San Diego,,,,,,,Marcus,Giles,Marcus William,180.0,68.0,R,R,2001-04-17,2007-09-28,gilem001,gilesma01,2002,ATL,NL,210000
gilge01,2001,1,17,58,3,17,2,0,0,6.0,0.0,0.0,5,7.0,0.0,2.0,1.0,0.0,1.0,1975.0,8.0,7.0,Mexico,Oaxaca,Estacion Lagunas,,,,,,,Geronimo,Gil,Geronimo,240.0,75.0,R,R,2001-09-08,2007-08-22,gil-g001,gilge01,2002,BAL,AL,200000
gipsoch01,2001,1,94,64,16,14,2,2,0,5.0,1.0,1.0,4,20.0,0.0,2.0,1.0,1.0,2.0,1972.0,12.0,16.0,USA,CA,Orange,,,,,,,Charles,Gipson,Charles Wells,180.0,74.0,R,R,1998-03-31,2005-10-02,gipsc001,gipsoch01,2002,SEA,AL,450000
girarjo01,2001,1,78,229,22,58,10,1,3,25.0,0.0,1.0,21,50.0,4.0,0.0,2.0,1.0,2.0,1964.0,10.0,14.0,USA,IL,Peoria,,,,,,,Joe,Girardi,Joseph Elliott,195.0,71.0,R,R,1989-04-04,2003-09-28,giraj001,girarjo01,2002,CHN,NL,1500000
glanvdo01,2001,1,153,634,74,166,24,3,14,55.0,28.0,6.0,19,91.0,1.0,4.0,10.0,7.0,7.0,1970.0,8.0,25.0,USA,NJ,Hackensack,,,,,,,Doug,Glanville,Douglas Metunwa,170.0,74.0,R,R,1996-06-09,2004-10-03,gland001,glanvdo01,2002,PHI,NL,4000000
glaustr01,2001,1,161,588,100,147,38,2,41,108.0,10.0,3.0,107,158.0,7.0,6.0,0.0,7.0,16.0,1976.0,8.0,3.0,USA,CA,Tarzana,,,,,,,Troy,Glaus,Troy Edward,220.0,77.0,R,R,1998-07-31,2010-10-01,glaut001,glaustr01,2002,ANA,AL,4000000
glavito02,2001,1,35,57,4,8,2,0,0,2.0,0.0,0.0,4,21.0,0.0,0.0,17.0,0.0,0.0,1966.0,3.0,25.0,USA,MA,Concord,,,,,,,Tom,Glavine,Thomas Michael,175.0,72.0,L,L,1987-08-17,2008-08-14,glavt001,glavito02,2002,ATL,NL,8623700
glovega01,2001,1,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,12.0,3.0,USA,OH,Cleveland,,,,,,,Gary,Glover,John Gary,200.0,77.0,R,R,1999-09-30,2008-09-29,glovg001,glovega01,2002,CHA,AL,240000
gomezch02,4002,3,98,301,37,78,19,0,8,43.0,4.0,0.0,17,38.0,0.0,2.0,6.0,5.0,9.0,1971.0,6.0,16.0,USA,CA,Los Angeles,,,,,,,Chris,Gomez,Christopher Cory,183.0,73.0,R,R,1993-07-19,2008-09-18,gomec001,gomezch02,2002,TBA,AL,1000000
gonzaal01,2001,1,154,636,79,161,25,5,17,76.0,18.0,11.0,43,149.0,0.0,7.0,7.0,10.0,16.0,1973.0,4.0,8.0,USA,FL,Miami,,,,,,,Alex,Gonzalez,Alexander Scott,180.0,72.0,R,R,1994-04-04,2006-05-20,gonza001,gonzaal01,2002,CHN,NL,4250000
gonzaal02,2001,1,145,515,57,129,36,1,9,48.0,2.0,2.0,30,107.0,6.0,10.0,3.0,3.0,13.0,1977.0,2.0,15.0,Venezuela,Aragua,Cagua,,,,,,,Alex,Gonzalez,Alexander,210.0,73.0,R,R,1998-08-25,2014-04-17,gonza002,gonzaal02,2002,FLO,NL,1700000
gonzaju03,2001,1,140,532,97,173,34,1,35,140.0,1.0,0.0,41,94.0,5.0,6.0,0.0,16.0,18.0,1969.0,10.0,20.0,P.R.,,Arecibo,,,,,,,Juan,Gonzalez,Juan Alberto,175.0,75.0,R,R,1989-09-01,2005-05-31,gonzj002,gonzaju03,2002,TEX,AL,11000000
gonzalu01,2001,1,162,609,128,198,36,7,57,142.0,1.0,1.0,100,83.0,24.0,14.0,0.0,5.0,14.0,1967.0,9.0,3.0,USA,FL,Tampa,,,,,,,Luis,Gonzalez,Luis Emilio,180.0,74.0,L,R,1990-09-04,2008-09-28,gonzl001,gonzalu01,2002,ARI,NL,4333333
gonzawi01,2001,1,64,160,16,44,6,0,8,27.0,2.0,0.0,11,28.0,1.0,4.0,0.0,1.0,3.0,1974.0,5.0,17.0,Venezuela,Aragua,Aragua,,,,,,,Wiki,Gonzalez,Wiklenman Vicente,175.0,71.0,R,R,1999-08-14,2006-05-24,gonzw001,gonzawi01,2002,SDN,NL,350000
gordoto01,2001,1,47,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,11.0,18.0,USA,FL,Sebring,,,,,,,Tom,Gordon,Thomas,160.0,69.0,R,R,1988-09-08,2009-05-03,gordt001,gordoto01,2002,CHN,NL,2800000
gracema01,2001,1,145,476,66,142,31,2,15,78.0,1.0,0.0,67,36.0,6.0,4.0,1.0,5.0,7.0,1964.0,6.0,28.0,USA,NC,Winston-Salem,,,,,,,Mark,Grace,Mark Eugene,190.0,74.0,L,L,1988-05-02,2003-09-28,gracm001,gracema01,2002,ARI,NL,3000000
graffto01,2001,1,74,145,23,44,9,0,2,15.0,4.0,1.0,16,29.0,0.0,1.0,4.0,3.0,4.0,1972.0,6.0,6.0,USA,NY,Amityville,,,,,,,Tony,Graffanino,Anthony Joseph,175.0,73.0,R,R,1996-04-19,2009-04-26,graft001,graffto01,2002,CHA,AL,575000
graveda01,2001,1,66,4,1,1,0,0,1,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1973.0,8.0,7.0,Viet Nam,,Saigon,,,,,,,Danny,Graves,Daniel Peter,200.0,71.0,R,R,1996-07-13,2006-05-09,gravd001,graveda01,2002,CIN,NL,3525000
greensh01,2001,1,161,619,121,184,31,4,49,125.0,20.0,4.0,72,107.0,10.0,5.0,0.0,5.0,10.0,1972.0,11.0,10.0,USA,IL,Des Plaines,,,,,,,Shawn,Green,Shawn David,190.0,76.0,L,L,1993-09-28,2007-09-29,grees001,greensh01,2002,LAN,NL,13416667
